schoolname,averageclasssize,year,grade,enroll,schoolid,mathscore,x,pctdisability,pctEL,pctblack,pcthisp,pctwhite
P.S. 042 R. VERNAM,27.5,2012,5,55,42,-1.565516508827387,-9.5,.234375,.03125,70.967743,24.193548,3.2258062
P.S. 042 R. Vernam,22,2010,6,44,42,-.7778912591896708,11.5,.022727273,0,84.090904,15.909091,0
P.S. 042 R. VERNAM,24.5,2011,6,49,42,-.5628724349610315,-15.5,.20689656,.05172414,73.214287,25,0
P.S. 042 R. VERNAM,22,2012,6,44,42,-1.199968939552524,11.5,.27777779,.018518519,80.769226,19.23077,0
P.S./M.S 042 R. Vernam,29.5,2013,6,59,42,-1.272553341465698,-5.5,.31506848,.05479452,76.056335,19.718309,2.8169014
P.S. 043,21.60000038146973,2011,3,108,43,-.2881241650898006,11.5,.10526316,.061403509,74.545456,18.181818,3.6363635
P.S. 043,23.5,2012,4,94,43,-.3498281740202625,-2.5,.1388889,.083333336,71.698112,22.64151,3.7735848
P.S. 043,22.20000076293945,2009,5,111,43,-.9222255160899556,14.5,.086206898,.077586204,70.689651,26.724138,.86206895
P.S. 043,22.20000076293945,2010,6,111,43,-.2778759560596368,14.5,.14049587,.082644626,65.289261,32.231407,.82644624
P.S. 045 CLARENCE WITHERSPOON,21,2009,3,63,45,-.1943387152293384,-1.5,.063492067,.031746034,82.258064,6.4516125,1.6129031
P.S. 045 CLARENCE WITHERSPOON,21,2011,3,42,45,.8848602277195539,9.5,.15555556,.088888891,86.666664,6.666667,0
P.S. 045 CLARENCE WITHERSPOON,29,2009,4,58,45,.7230600283084822,-6.5,.13114753,.032786883,80.327866,13.114754,1.6393442
P.S. 045 Clarence Witherspoon,21,2010,4,63,45,.2546080202674301,-1.5,.057142857,.042857144,78.571426,12.857143,0
P.S. 045 CLARENCE WITHERSPOON,23.5,2012,4,47,45,.1383422524719221,14.5,.12,.059999999,87.755104,8.1632652,0
P.S. 045 CLARENCE WITHERSPOON,23.5,2009,5,47,45,.6547075150778793,14.5,.078431375,.039215688,90.196075,5.8823528,0
P.S. 045 Clarence Witherspoon,31,2010,5,62,45,.3372728248367735,-2.5,.13636364,.030303031,78.78788,15.151516,1.5151515
P.S. 045 CLARENCE WITHERSPOON,29.5,2011,5,59,45,-.4396122062438382,-5.5,.065573767,.049180329,77.049179,13.114754,1.6393442
P.S. 045 CLARENCE WITHERSPOON,23.5,2009,6,47,45,.1822899360734273,14.5,.10204082,0,83.333328,14.583333,0
P.S. 045 Clarence Witherspoon,22.5,2010,6,45,45,1.347173779112974,12.5,.022222223,.044444446,86.666664,8.8888893,0
P.S. 045 CLARENCE WITHERSPOON,26.5,2011,6,53,45,.8114774600558341,-11.5,.14545454,.018181818,81.818184,16.363636,0
P.S. 045 CLARENCE WITHERSPOON,23,2012,6,46,45,.5276665632610135,13.5,.081632651,.06122449,73.469391,16.32653,2.0408163
P.S. 047 CHRIS GALAS,23,2009,3,23,47,1.06396193331306,-9.5,.26086956,0,4.347826,4.347826,91.304352
P.S. 047 Chris Galas,29,2010,3,29,47,1.655726843142729,-3.5,.31578946,.02631579,7.8947363,5.2631578,81.578949
P.S. 047 CHRIS GALAS,25,2011,3,25,47,1.471352424124231,-7.5,.36000001,.039999999,4,8,80
P.S. 047 CHRIS GALAS,25,2009,4,25,47,3.150513852667229,-7.5,.12,0,0,8,92
P.S. 047 Chris Galas,20,2010,4,20,47,2.412237920116793,-12.5,.19047619,0,4.7619047,4.7619047,90.476189
P.S. 047 CHRIS GALAS,31,2011,4,31,47,2.1351798377796,-1.5,.25641027,.025641026,5.1282053,7.6923079,82.051285
P.S. 047 CHRIS GALAS,23,2012,4,23,47,2.285849943763792,-9.5,.26086956,.086956523,0,8.695652,82.608696
P.S. 047 CHRIS GALAS,25,2013,4,25,47,1.834227440530035,-7.5,.28,0,0,4,96
P.S. 047 CHRIS GALAS,24,2009,5,24,47,1.018615137655072,-8.5,.13043478,0,4.347826,13.043478,73.91304
P.S. 047 Chris Galas,26,2010,5,26,47,1.562754602905456,-6.5,.11538462,0,0,11.538462,88.461533
P.S. 047 CHRIS GALAS,21,2011,5,21,47,1.0830949815139,-11.5,.19047619,0,4.7619047,9.5238094,85.714287
P.S. 047 CHRIS GALAS,24,2012,5,24,47,1.332954834394561,-8.5,.28125,.03125,6.25,6.25,81.25
P.S. 047 CHRIS GALAS,22,2013,5,22,47,.7364563920105605,-10.5,.31818181,0,4.5454545,9.090909,86.36364
P.S. 047 Chris Galas,14,2010,6,14,47,1.222169953330465,-18.5,.14285715,0,0,14.285715,71.428574
P.S. 047 CHRIS GALAS,19,2011,6,19,47,1.128635128136649,-13.5,.15789473,0,0,10.526316,89.473686
P.S. 047 CHRIS GALAS,10,2012,6,10,47,1.132376419923644,-22.5,.27272728,0,0,18.181818,81.818184
P.S. 047 CHRIS GALAS,25,2013,6,25,47,.8635236855661157,-7.5,.36000001,0,8,8,84
P.S. 048 WILLIAM WORDSWORTH,20.29999923706055,2009,3,61,48,-1.103111405843293,-3.5,.13114753,.065573767,69.491524,15.254237,3.3898306
P.S. 048 William Wordsworth,21.5,2010,3,43,48,-.7169632996507542,10.5,.3125,.0625,68.085106,19.148937,4.2553191
P.S. 048 WILLIAM WORDSWORTH,20.29999923706055,2011,3,61,48,-1.656605956700714,-3.5,.22222222,.063492067,68.852463,18.032785,0
P.S. 048 WILLIAM WORDSWORTH,31,2012,3,62,48,-1.002147132911957,-2.5,.16923077,.046153847,82.8125,12.5,0
P.S. 048 WILLIAM WORDSWORTH,19.33333333333333,2013,3,58,48,.0217366976228517,-6.5,.25,.073529415,73.4375,15.625,0
P.S. 048 WILLIAM WORDSWORTH,28,2009,4,56,48,.2494105016043364,-8.5,.1724138,.05172414,79.310349,17.241379,0
P.S. 048 William Wordsworth,25.5,2010,4,51,48,.0274890834411814,-13.5,.05882353,.098039217,69.387756,14.285715,0
P.S. 048 WILLIAM WORDSWORTH,24.5,2011,4,49,48,-.6734037967066104,-15.5,.31999999,0,77.083328,14.583333,0
P.S. 048 WILLIAM WORDSWORTH,29,2012,4,58,48,-1.015396350465005,-6.5,.25423729,.084745765,64.912285,21.052631,0
P.S. 048 WILLIAM WORDSWORTH,32,2013,4,64,48,-1.032282398850868,-.5,.26865673,.044776119,81.818184,10.606061,0
P.S. 048 WILLIAM WORDSWORTH,27,2009,5,54,48,-.9828767865194877,-10.5,.2,.036363635,81.818184,9.090909,0
P.S. 048 William Wordsworth,27.5,2010,5,55,48,-.8237099122809257,-9.5,.16666667,0,78.333336,16.666668,0
P.S. 048 WILLIAM WORDSWORTH,32,2011,5,64,48,.7024181845744653,-.5,.096774191,.080645159,67.241379,15.517241,0
P.S. 048 WILLIAM WORDSWORTH,29.5,2012,5,59,48,-.147444582640512,-5.5,.26229507,.1147541,74.576271,15.254237,0
P.S. 048 WILLIAM WORDSWORTH,23.5,2013,5,47,48,-.2613365037497603,14.5,.25999999,.039999999,71.428574,10.204082,0
P.S. 050 TALFOURD LAWN ELEMENTARY SCHOOL,27.29999923706055,2009,5,109,50,.1694973516416224,12.5,.15315315,.072072074,42.452831,31.132074,4.7169814
P.S. 050 TALFOURD LAWN ELEMENT,27.5,2011,5,110,50,.1585941889467017,13.5,.17948718,.15384616,37.383179,42.990654,6.5420561
P.S. 050 Talfourd Lawn Elementary School,29.70000076293945,2010,6,89,50,.0346336083966344,-7.5,.14130434,.14130434,43.529411,34.117649,1.1764706
P.S. 052 QUEENS,24.70000076293945,2009,4,74,52,-.105826643423773,9.5,.088607594,.037974682,94.936714,2.5316455,0
P.S. 052 Queens,24.70000076293945,2010,5,74,52,.4662709067387401,9.5,.092105262,.039473683,94.736847,2.6315789,0
P.S. 054 HILLSIDE,20.5,2009,3,82,54,-.4040554899864048,-14.5,.17777778,.15555556,16.853933,40.449436,2.247191
P.S. 054 HILLSIDE,25,2011,3,75,54,.005121933112538,10.5,.19318181,.18181819,12.790698,43.023254,6.9767447
P.S. 054 HILLSIDE,30.29999923706055,2009,4,91,54,-.638682360965937,-5.5,.17708333,.22916667,9.4736843,38.947369,2.1052632
P.S. 054 Hillside,25.29999923706055,2010,4,76,54,-.7674271954506891,11.5,.20930232,.15116279,13.095239,41.666664,2.3809524
P.S. 054 HILLSIDE,26.29999923706055,2009,5,79,54,-.8615742456604235,14.5,.19318181,.15909091,8.0459776,48.27586,1.1494253
P.S. 054 Hillside,30,2010,5,90,54,-.2432185437220761,-6.5,.17204301,.12903225,10.752688,33.333336,2.1505377
P.S. 054 HILLSIDE,27,2011,5,81,54,-.3852298066810619,-15.5,.13253012,.16867469,7.4074073,45.679012,2.4691358
P.S. 055 Maure,20,2010,3,80,55,-.4203770318015688,15.5,.20879121,.065934069,18.181818,36.363636,6.818182
P.S. 055 MAURE,23.70000076293945,2012,3,71,55,-.1505452058254679,6.5,.13157895,.092105262,13.513513,33.783783,2.7027028
P.S. 055 MAURE,24.70000076293945,2011,4,74,55,-.214859529851719,9.5,.26966292,.033707865,21.518988,32.911392,5.0632911
P.S. 064 JOSEPH P. ADDABBO,27.5,2009,3,110,64,.2250948342847945,13.5,.064220183,.19266056,10.091743,38.532112,.91743118
P.S. 064 JOSEPH P. ADDABBO,23.5,2011,3,94,64,.4938654301164357,-2.5,.063829787,.23404256,8.6021509,35.483871,1.0752689
P.S. 064 JOSEPH P. ADDABBO,26,2009,4,104,64,.3678228832803728,7.5,.12612613,.18018018,5.4054055,45.045044,2.7027028
P.S. 064 Joseph P. Addabbo,28,2010,4,112,64,.1978282860608679,15.5,.11320755,.1981132,4.7169814,42.452831,2.8301888
P.S. 064 JOSEPH P. ADDABBO,24.29999923706055,2012,4,97,64,.6353299379512827,.5,.054945055,.25274727,6.5934072,32.967033,1.0989012
P.S. 064 Joseph P. Addabbo,28,2010,5,112,64,.7242670705426733,15.5,.13913043,.14782609,8.7719297,39.473686,2.6315789
P.S. 064 JOSEPH P. ADDABBO,31.66666666666667,2013,5,95,64,.6615612207985981,-1.5,.056179777,.25842696,5.6179776,31.460676,1.1235955
P.S. 65,22,2009,3,88,65,.5746227922132386,-8.5,.055555556,.11111111,10.112359,43.820225,8.9887638
P.S. 65 - THE RAYMOND YORK ELEMENTARY SCHOOL,23.66666666666667,2013,3,71,65,.5165850005297257,6.5,.24390244,.13414635,10.526316,42.105263,2.6315789
P.S. 65,31,2009,4,93,65,-.1650328342617912,-3.5,.13043478,.076086953,7.6923079,49.45055,3.2967036
P.S. 65 - The Raymond York Elementary School,31,2010,4,93,65,.0274890834411814,-3.5,.077777781,.055555556,7.9545455,48.863636,6.818182
P.S. 65,32,2009,5,96,65,.472753703789283,-.5,.16666667,.068627454,10,41,6
P.S. 65 - The Raymond York Elementary School,21.29999923706055,2010,5,85,65,.7242670705426733,-11.5,.15730338,.078651689,6.9767447,50,2.3255813
P.S. 65 - THE RAYMOND YORK ELEMENTARY SCHOOL,27,2011,5,81,65,.2673589880722544,-15.5,.15294118,.047058824,9.5238094,47.619049,7.1428576
P.S. 066 JACQUELINE KENNEDY ONASSIS,24.70000076293945,2009,3,74,66,.8542451585559938,9.5,.054054055,.22972973,4.166667,69.444443,13.888889
P.S. 066 JACQUELINE KENNEDY ONASSIS,23.29999923706055,2009,4,70,66,.9006786008225369,5.5,.12121212,.1969697,4.5454545,74.242424,9.090909
P.S. 066 Jacqueline Kennedy Onassis,27.29999923706055,2010,4,82,66,1.0495242991593,-14.5,.087499999,.1875,3.7500002,67.5,15.000001
P.S. 068 CAMBRIDGE,25.79999923706055,2011,3,103,68,-.190375465689021,6.5,.20661157,.1570248,4.9586778,83.471069,7.4380169
P.S. 068 CAMBRIDGE,25.5,2012,3,102,68,.2597376682303238,5.5,.037383176,.33644861,3.7735848,81.13208,10.377358
P.S. 068 CAMBRIDGE,27.79999923706055,2012,4,111,68,-.3940784371796637,14.5,.21487603,.18181819,4.166667,87.5,5
P.S. 068 CAMBRIDGE,27.25,2013,5,109,68,-.4269955344980062,12.5,.22499999,.2,5.9322033,86.440674,4.2372885
P.S. 078,19.5,2009,3,39,78,.5047172006275498,6.5,.1025641,.15384616,10.256411,35.897438,28.20513
P.S. 078,16,2010,3,32,78,.6671059503121112,-.5,.125,.28125,3.125,68.75,12.5
P.S. 078,20,2011,3,40,78,1.080357626521113,7.5,.075000003,.075000003,2.6315789,44.736843,47.368423
P.S. 078,13.5,2012,3,27,78,1.637821074678249,-5.5,.18518518,.074074075,16.666668,45.833336,33.333336
P.S. 078,15.5,2010,4,31,78,1.730881109638047,-1.5,.12903225,.16129032,9.6774187,45.161289,25.80645
P.S. 078,17,2011,4,34,78,1.275409337426678,1.5,.17647059,.14705883,11.764706,61.764706,11.764706
P.S. 078,22.5,2012,4,45,78,1.517293855057914,12.5,.11363637,.06818182,0,45.238094,50
P.S./I.S. 78Q,15.5,2013,4,31,78,1.592695298281353,-1.5,.16666667,.06666667,14.285715,46.42857,32.142857
P.S. 078,16,2011,5,32,78,1.626918977141663,-.5,.12903225,.032258064,12.903225,48.387096,22.580645
P.S. 078,15,2012,5,30,78,1.411114043105632,-2.5,.24137931,.27586207,6.8965516,68.965515,13.793103
P.S./I.S. 78Q,22.5,2013,5,45,78,.8152809527123563,12.5,.13953489,.069767445,2.3809524,42.857143,50
P.S./I.S. 78Q,13.5,2013,6,27,78,.2663762847574447,-5.5,.23076923,.1923077,7.6923079,76.92308,11.538462
P.S. 082 HAMMOND,23.29999923706055,2009,3,93,82,.7144339753846163,-3.5,.17171717,.22222222,12.244898,52.040817,0
P.S. 082 Hammond,24,2010,3,96,82,-.7169632996507542,-.5,.12264151,.33962265,10.377358,54.71698,.94339621
P.S. 082 HAMMOND,23.79999923706055,2011,3,95,82,-.3858728644905801,-1.5,.098039217,.23529412,12.745099,53.92157,1.9607844
P.S. 082 HAMMOND,21.5,2009,4,86,82,.0125857382522635,-10.5,.13829787,.18085106,14.893617,47.872341,0
P.S. 082 Hammond,22.29999923706055,2010,4,89,82,-.2564095875916295,-7.5,.15053764,.22580644,5.3763442,50.537636,0
P.S. 082 HAMMOND,32.70000076293945,2011,4,98,82,-.4441316632791647,1.5,.10280374,.27102804,11.214952,54.205608,.93457943
P.S. 082 HAMMOND,27,2009,5,81,82,.2907998925006867,-15.5,.051282052,.089743592,6.4935064,53.246754,1.2987013
P.S. 082 Hammond,28,2010,5,84,82,-.436715666575026,-12.5,.1368421,.15789473,14.736841,48.421051,1.0526316
P.S. 082 HAMMOND,27.29999923706055,2011,5,82,82,.2673589880722544,-14.5,.12790698,.12790698,4.6511626,46.511631,0
P.S. 084 STEINWAY,21.5,2011,3,43,84,.6893628289179948,10.5,.071428575,.19047619,5,40,37.5
P.S. 084 STEINWAY,21.5,2009,5,43,84,-.2550615413651023,10.5,.17021276,.21276596,2.1276596,51.063831,34.042553
P.S. 084 Steinway,18,2010,6,18,84,.2846412599616515,-14.5,.26086956,.2173913,13.043478,56.521736,17.391304
P.S. 085 JUDGE CHARLES VALLONE,19.70000076293945,2009,3,59,85,1.553301074412882,-5.5,.071428575,.19642857,1.7857144,33.92857,33.92857
P.S. 085 JUDGE CHARLES VALLONE,25.5,2009,4,51,85,-.105826643423773,-13.5,.22033899,.16949153,6.7796612,33.898308,37.288136
P.S. 085 Judge Charles Vallone,28.5,2010,4,57,85,.5952864255068031,-7.5,.086206898,.20689656,1.7241379,34.482758,34.482758
P.S. 085 Judge Charles Vallone,25,2010,5,50,85,.014777620081857,-14.5,.20689656,.10344828,8.6206894,31.034481,43.103447
P.S. 085 JUDGE CHARLES VALLONE,29.5,2011,5,59,85,.2673589880722544,-5.5,.12903225,.19354838,1.6129031,32.258064,41.935482
P.S. Q086,26.5,2012,3,106,86,.0169206105576481,9.5,.058252428,.52427185,12.745099,11.764706,1.9607844
P.S. Q086,32,2013,3,64,86,.5653933854287333,-.5,.098360658,.40983605,12.068965,10.344828,1.7241379
P.S. 094 DAVID D. PORTER,22.70000076293945,2009,3,68,94,1.902829032341326,3.5,.2173913,.086956523,1.4492754,11.594203,46.376812
P.S. 094 David D. Porter,27,2010,3,81,94,1.754588932425791,-15.5,.089743592,.089743592,1.2820513,16.666668,28.20513
P.S. 094 DAVID D. PORTER,26,2011,3,78,94,1.569101123525011,13.5,.10526316,.052631579,2.6315789,14.473684,27.631578
P.S. 094 DAVID D. PORTER,23.29999923706055,2012,3,70,94,1.306016512841474,5.5,.14705883,.13235295,2.9411764,19.117647,26.470589
P.S. 094 DAVID D. PORTER,31,2013,3,62,94,1.59739202539479,-2.5,.16949153,.10169491,3.4482758,24.13793,36.206894
P.S. 094 DAVID D. PORTER,28.70000076293945,2009,4,86,94,1.907183845068847,-10.5,.16049382,.024691358,2.4691358,11.111112,33.333336
P.S. 094 David D. Porter,24.29999923706055,2010,4,73,94,1.276643235985549,8.5,.23188406,.043478262,1.4492754,7.2463765,44.927536
P.S. 094 DAVID D. PORTER,28.29999923706055,2011,4,85,94,1.73395360428157,-11.5,.11688311,.038961038,1.2987013,18.181818,29.870129
P.S. 094 DAVID D. PORTER,25.29999923706055,2012,4,76,94,1.360286347094296,11.5,.10666667,.079999998,2.7027028,14.864865,28.37838
P.S. 094 DAVID D. PORTER,24,2013,4,72,94,1.485200711916479,7.5,.15277778,.069444448,2.7777779,19.444445,25
P.S. 094 DAVID D. PORTER,28,2009,5,84,94,1.928384194098054,-12.5,.089743592,.025641026,1.2820513,8.9743595,34.615387
P.S. 094 David D. Porter,27.29999923706055,2010,5,82,94,2.207745012415289,-14.5,.16249999,.050000001,2.5,7.5000005,31.25
P.S. 094 DAVID D. PORTER,25.70000076293945,2011,5,77,94,1.735683776267216,12.5,.21333334,.039999999,2.6666667,9.333333,38.666664
P.S. 094 DAVID D. PORTER,26.70000076293945,2012,5,80,94,1.576208442109573,15.5,.12987013,.15584415,2.5974026,18.181818,31.168831
P.S. 094 DAVID D. PORTER,26.33333333333333,2013,5,79,94,1.766515620697003,14.5,.11392405,.075949363,1.2820513,17.948719,25.641027
P.S. 096,22,2009,3,44,96,-.4040554899864048,11.5,.20754717,.018867925,58.49057,13.207547,3.7735848
P.S. 096,29,2010,3,29,96,-.6181012103676924,-3.5,.14285715,.14285715,36.363636,18.181818,0
P.S. 096,29,2011,3,58,96,.2006193319140971,-6.5,.10344828,.13793103,27.777779,22.222223,3.7037036
P.S. 096,24,2012,3,48,96,.7577739702441256,15.5,.12244898,.081632651,34.88372,16.27907,0
P.S. 096,17.5,2013,3,35,96,.2531046810352588,2.5,.2,.175,28.947369,13.157895,2.6315789
P.S. 096,31,2009,4,31,96,-.4018575976138641,-1.5,.088235296,.05882353,51.6129,16.129032,0
P.S. 096,23,2010,4,46,96,-.6538677270375647,13.5,.18518518,.11111111,50.943398,20.754717,3.7735848
P.S. 096,31,2011,4,31,96,-.1575414964948575,-1.5,.12121212,.12121212,32.258064,19.354837,0
P.S. 096,28.5,2012,4,57,96,.0830109109813066,-7.5,.083333336,.16666667,27.777779,20.370371,1.8518518
P.S. 096,23,2013,4,46,96,.4519271701960707,13.5,.10416666,.041666668,30.434782,6.521739,2.173913
P.S. 096,32,2009,5,32,96,.1694973516416224,-.5,0,.03125,18.75,37.5,3.125
P.S. 096,29,2010,5,29,96,-.8237099122809257,-3.5,.096774191,.032258064,59.259258,3.7037036,3.7037036
P.S. 096,23,2011,5,46,96,-.6027594049321673,13.5,.17307693,.07692308,54.000004,22,4
P.S. 096,26,2012,5,26,96,.3959126441563545,-6.5,.13793103,.1724138,25.925926,25.925926,3.7037036
P.S. 096,26.5,2013,5,53,96,.8902063499973184,-11.5,.089285716,.10714286,32.07547,16.981133,0
P.S. 096,28,2009,6,28,96,.5719835519668596,-4.5,.14285715,.035714287,50,21.428572,0
P.S. 096,31,2010,6,31,96,.2221393470703972,-1.5,0,.033333335,23.333334,40,0
P.S. 096,27,2011,6,27,96,.5471794033218215,-5.5,.10344828,.10344828,53.846157,7.6923079,7.6923079
P.S. 097 FOREST PARK,27.79999923706055,2011,3,111,97,1.080357626521113,14.5,.057142857,.19047619,1.9607844,71.568626,4.9019608
P.S. 097 FOREST PARK,25.79999923706055,2012,4,103,97,1.041357573759093,6.5,.059999999,.23999999,2.0202019,71.717171,4.0404038
P.S. 097 FOREST PARK,24,2013,5,96,97,.7814882030998025,-.5,.10204082,.22448979,5.1020408,69.387756,3.0612245
P.S. 098 THE DOUGLASTON SCHOOL,20,2009,3,40,98,1.69311225758426,7.5,.17948718,0,5.1282053,7.6923079,64.10257
P.S. 098 The Douglaston School,17.5,2010,3,35,98,1.556864753859668,2.5,.18181819,0,3.4482758,10.344828,62.068962
P.S. 098 THE DOUGLASTON SCHOOL,22,2011,3,44,98,1.080357626521113,11.5,.06818182,0,0,9.5238094,66.666672
P.S. 098 THE DOUGLASTON SCHOOL,23.5,2012,3,47,98,1.648514540445962,14.5,.065217391,.021739131,0,15.909091,59.090908
P.S. 098 THE DOUGLASTON SCHOOL,29,2013,3,29,98,1.583486717104735,-3.5,.13793103,.034482758,0,15.384616,57.692307
P.S. 098 THE DOUGLASTON SCHOOL,27.5,2009,4,55,98,1.492740509202719,-9.5,.07272727,0,1.8518518,11.111112,59.259258
P.S. 098 The Douglaston School,20.5,2010,4,41,98,1.503762172811798,8.5,.19512194,.024390243,2.7027028,13.513513,62.162163
P.S. 098 THE DOUGLASTON SCHOOL,16.5,2011,4,33,98,2.1351798377796,.5,.15151516,0,3.4482758,10.344828,51.724136
P.S. 098 THE DOUGLASTON SCHOOL,22,2012,4,44,98,1.579041114455813,11.5,.11627907,0,0,9.7560968,65.853661
P.S. 098 THE DOUGLASTON SCHOOL,23.5,2013,4,47,98,1.642897452816118,14.5,.04255319,.021276595,0,11.363637,59.090908
P.S. 098 THE DOUGLASTON SCHOOL,25.5,2009,5,51,98,1.382522760232265,-13.5,.14285715,.020408163,0,12.244898,53.061222
P.S. 098 The Douglaston School,28,2010,5,56,98,1.691752684807423,-8.5,.07272727,0,0,14.583333,60.416668
P.S. 098 THE DOUGLASTON SCHOOL,20,2011,5,40,98,1.68130137670444,7.5,.175,0,0,10.810811,62.162163
P.S. 098 THE DOUGLASTON SCHOOL,32,2012,5,32,98,2.220382965721358,-.5,.15625,0,3.5714288,10.714286,53.571426
P.S. 098 THE DOUGLASTON SCHOOL,22,2013,5,44,98,1.553724066786105,11.5,.11627907,.023255814,0,10,62.5
P.S. 099 KEW GARDENS,26,2009,4,104,99,1.196709555012628,7.5,.10784314,.11764706,9,32,24
P.S. 099 KEW GARDENS,26.5,2011,4,106,99,.8741831039286482,9.5,.2,.12173913,13.157895,35.964912,23.684212
P.S. 099 KEW GARDENS,30,2009,5,90,99,1.079266408084604,-6.5,.12643678,.10344828,8.0459776,41.379311,24.13793
P.S. 099 Kew Gardens,26,2010,5,104,99,1.175760357199556,7.5,.1010101,.090909094,10.204082,29.591837,25.510204
P.S. 099 KEW GARDENS,27,2012,5,108,99,.4631223550009023,11.5,.19327731,.14285715,11.764706,37.815128,21.84874
P.S. 099 Kew Gardens,29,2010,6,87,99,1.534679517786737,-9.5,.12195122,.073170729,9.7560968,41.463413,20.731707
P.S. 099 KEW GARDENS,29.29999923706055,2011,6,88,99,1.234354350830254,-8.5,.093023255,.08139535,10.465117,31.39535,27.906979
P.S. 099 KEW GARDENS,28.33333333333333,2013,6,85,99,.8251960240571874,-11.5,.16304348,.16304348,11.956522,36.95652,21.73913
P.S. 101 SCHOOL IN THE GARDENS,24.70000076293945,2009,3,74,101,1.69311225758426,9.5,.18181819,.012987013,6.4935064,23.376623,35.064934
P.S. 101 SCHOOL IN THE GARDENS,32.29999923706055,2012,3,97,101,1.831208075444508,.5,.13541667,.09375,2.2988505,18.390804,47.126434
P.S. 101 SCHOOL IN THE GARDENS,27.66666666666667,2013,3,83,101,2.173940735942459,-13.5,.098765433,.024691358,3.7974682,16.455696,46.835442
P.S. 101 School in the Gardens,27.29999923706055,2010,4,82,101,.7656256281264896,-14.5,.19277108,.024096385,7.4074073,19.753086,37.037037
P.S. 101 SCHOOL IN THE GARDENS,26.29999923706055,2011,5,79,101,1.409389378890558,14.5,.20987654,.037037037,3.846154,20.512821,38.46154
P.S. 101 SCHOOL IN THE GARDENS,30,2009,6,60,101,2.58540056741626,-4.5,.06779661,.016949153,3.4482758,18.965517,37.931034
P.S. 101 SCHOOL IN THE GARDENS,22,2012,6,22,101,1.79761247913908,-10.5,.2173913,.13043478,4.5454545,18.181818,36.363636
P.S. 101 SCHOOL IN THE GARDENS,24,2013,6,24,101,2.164084392666111,-8.5,.086956523,.043478262,0,26.086956,43.47826
P.S. 102 BAYVIEW,24.5,2009,6,98,102,1.156523975807008,1.5,.071428575,.12244898,0,41.836735,3.0612245
P.S. 104 THE BAYS WATER,26.70000076293945,2009,4,80,104,-.1650328342617912,15.5,.091954023,.022988506,74.712646,20.689655,1.1494253
